"supplier_id","supplier_code","supplier_name","contact_name","profile","supplier_address","supplier_credit_period","active_vat","add_tax","supplier_vat_reg_number","supplier_email","supplier_telephone","supplier_mobile","supplier_website","supplier_image","supplier_image1","supplier_rating_id","city_id","sub_city","latitude","longitude","deleted","created_by","created_date","update_by","update_date"
"827","SUP00818","Ceylon Tea Bungalows",,,,"0","0","1",,,,,,,,"8","18","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"828","SUP00819","Owl and the Pussycat",,,,"0","0","1",,,,,,,,"6","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"829","SUP00820","Stafford Estate Bungalow",,,"Stafford Estate Bungalow, Local Rd, Ragala","0","1","1",,"reservations@staffordbungalow.com","+94 11 4731307","+94 77 2731731","www.staffordbungalow.com",,,"6","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"830","SUP00821","SUN AQUA PASIKUDAH",,," Pasikudah, Kalkudah 30410","0","1","1",,"sales@sunaqua.com"," 065 2 055555",,"www.sunaqua.com/pasikudah","Pasikudah_.webp","Pasikudah_.webp","1","118","0","0","0","0",NULL,NULL,NULL,"2026-02-13"
"831","SUP00822","Avenra Beach Hotel",,,,"0","1","1",,,,,,,,"6","52","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"832","SUP00823","Anantara kalutara resort",,," St Sebastian Road, Katukurunda, Kalutara 12000","0","1","1",,," 011 4 790500",,,,,"6","63","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"833","SUP00824","Turtle Bay",,,,"0","1","1",,,,,,,,"6","139","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"834","SUP00825","Hotel Travellers Nest",,,,"0","0","1",,,,,,,,"6","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"835","SUP00826","Insight Resort",,,,"0","1","1",,,,,,,,"6","2","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"836","SUP00827","Crescat Apartments",,,,"0","0","1",,,,,,,,"6","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"837","SUP00828","Marina Passikudah",,,,"0","1","1",,,,,,,,"6","118","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"838","SUP00829","Danawwa Resort",,,"HABARANA","0","1","1",,"gm@sorowwa.com",,"0777 579006",,,,"6","45","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"839","SUP00830","Jetwing Blue",,,"Negombo","0","0","1",,," 031 2 279000",,"http://www.jetwinghotels.com/jetwingblue/",,,"1","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"840","SUP00831","Gloria Grand hotel",,,"Yaddehimulla, Unawatuna 80600","0","1","1",,"reservations@gloriagrandunawatuna.com","0094 91 2250770/ 71/ 72","0094 77 6378608","gloriagrandunawatuna.com",,,"6","143","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"841","SUP00832","Kudaoya Villa",,,,"0","1","1",,,,,,,,"6","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"842","SUP00833","Residence by Uga Escapes",,,"Park St, Colombo","0","1","1",,"ramli@ugaescaapes.com","011 5 673000",,"www.ugaescapes.com/residence/",,,"1","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"843","SUP00834","Back of Beyond",,,,"0","0","1",,,,,,,,"6","134","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"844","SUP00835","Sungreen Hotel ",,,,"0","0","1",,,,,,,,"6","45","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"845","SUP00836","Royal Bar & Hotel ",,,,"0","1","1",,,,,,,,"6","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"846","SUP00837","Fort Hammenheil",,,,"0","0","1",,,,,,,,"6","58","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"847","SUP00838","Ariyawan Hotel",,,,"0","0","1",,,,,,,,"6","8","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"848","SUP00839","The Heritage Hotel",,,,"0","0","1",,,,,,,,"6","123","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"849","SUP00840","Camellia Grand ",,,,"0","0","1",,,,,,,,"6","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"850","SUP00841","Hotel YO ",,,,"0","1","1",,,,,,,,"6","66","0","0","0","0",NULL,NULL,NULL,NULL
"851","SUP00842","Minn Gee Resort",,,,"0","1","1",,,,,,,,"6","118","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"852","SUP00843","Grand Kandyan Hotel",,,"No. 89/10, Lady Gordon's Drive, Kandy, Sri Lanka","0","1","0",,,,,,,,"6","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"853","SUP00844","Royal Hills Hotel",,,"109. Upper Lake Road,
Nesby Road, Nuwara Eliya, Sri Lanka.","0","0","1",,,,,,,,"6","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"854","SUP00845","Raintree Hotel",,,,"0","0","1",,,,,,,,"6","141","0","0","0","0",NULL,NULL,NULL,"2025-04-02"
"855","SUP00846","Hotel Alta Vista",,,"Ella Wellawaya Road, Ella","0","0","1",,,,,,,,"6","39","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"856","SUP00847","Hotel Rivinka",,,,"0","0","1",,,,,,,,"6","68","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"858","SUP00849","Nuwarawewa Lakeside hotel",,,,"0","1","1",,,,,,,,"4","10","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"859","SUP00850","The sanctuary At tissawewa",,,,"0","1","1",,,,,,,,"4","10","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"860","SUP00851","Shangri La's Hambantota",,,,"0","1","1",,,,,,,,"1","47","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"861","SUP00852","Ajith Ranasinghe",,,,"0","0","1",,,,,,,,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"862","SUP00853","Hotel Okrin",,,,"0","0","1",,,,,,,,"6","141","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"863","SUP00855","Ramboda Falls",,,,"0","1","1",,,,,,,,"3","128","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"864","SUP00856","Bollywood Restaurant Negambo",,,,"0","0","0",,,,,,,,"12","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"865","SUP00857","Water Garden Sigiriya",,,,"0","1","1",,,,,,,,"9","134","0","0","0","0",NULL,NULL,NULL,"2024-10-19"
"866","SUP00858","Riverdale Restaurant",,,,"0","1","1",,,,,,,,"12","21","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"867","SUP00859","Oakray Bentota",,,,"0","1","1",,,,,,,,"12","21","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"868","SUP00860","Coco Bay Arugambay",,,,"0","0","1",,,,,,,,"6","11","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"869","SUP00861","Misty Mountain Villas",,,,"0","0","1",,,,,,,,"6","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"870","SUP00862","Whispering Palms Hotel",,,,"0","1","1",,,,,,,,"6","55","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"871","SUP00863","Maniumpathy",,,"129, Kynsey Road, Colombo 07.","0","1","1",,"chiranjeewa@theme-resorts.com","+94112696988",,"www.maniumpathy.com",,,"6","29","0","0","0","0",NULL,NULL,NULL,"2025-12-09"
"872","SUP00864","Scottish Planter Glendevon Bungalow",,,"Ragala, Halgran Oya","0","1","1",,"reservations1@theme-resorts.com","+94522265894 / +94772403688",,,,,"6","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"873","SUP00865","Wild Trails",,,,"0","1","1",,,,,,,,"6","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"874","SUP00866","Habarana Village by Cinnamon",,,"117, Sir Chittampalam A.
Gardiner Mawatha, Colombo 02","0","1","1",,"info@cinnamonhotels.com","+94 - 11- 2306600",,"www.cinnamonhotels.com",,,"6","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"875","SUP00867","Hikka Tranz by Cinnamon",,,"Galle Road, Hikkaduwa, 
Sri Lanka.","0","1","1",,"reservations@cinnamonhotels.com","(91) 227 7188 / 90",,"www.cinnamonhotels.com",,,"6","52","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"876","SUP00868","Villa 46",,,,"0","0","1",,,,,,,,"6","52","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"877","SUP00869","Trinco Blu by Cinnamon",,,,"0","1","1",,,,,,,,"2","158","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"878","SUP00870","Heaven Seven - Kandy",,,,"0","1","1",,,,,,,,"6","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"879","SUP00871","Rangiri Dambulla Resort",,,,"0","1","1",,,,,,,,"6","30","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"880","SUP00872","Passi Villas",,,,"0","1","1",,,,,,,,"13","223","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"881","SUP00873","River Side Aluthgama",,,,"0","1","1",,,,,,,,"8","4","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"882","SUP00874","Ashburnham Estate Guest House",,,,"0","1","1",,,,,,,,"6","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"883","SUP00875","Ceylon City Hotel",,,,"0","1","1",,,,,,,,"6","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"884","SUP00876","Coconut Grove",,,,"0","1","1",,,,,,,,"14","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"885","SUP00877","Skye House",,,,"0","1","1",,,,,,,,"14","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"886","SUP00878","Kumara",,,,"0","1","1",,,,,,,,"14","151","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"887","SUP00879","Ivory House",,,,"0","1","1",,,,,,,,"14","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"888","SUP00880","Pointe Sud",,,,"0","1","1",,,,,,,,"14","224","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"889","SUP00881","Mandalay",,,,"0","1","1",,,,,,,,"14","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"890","SUP00882","Red Cliffs",,,,"0","1","1",,,,,,,,"14","151","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"891","SUP00883","Blue Heights",,,,"0","1","1",,,,,,,,"14","34","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"892","SUP00884","Walatta House",,,,"0","1","1",,,,,,,,"14","139","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"893","SUP00885","Claughton House",,,,"0","1","1",,,,,,,,"14","34","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"894","SUP00886","Suriyawatta",,,,"0","1","1",,,,,,,,"14","151","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"895","SUP00887","Lassana Kanda",,,,"0","1","1",,,,,,,,"14","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"896","SUP00888","Wetakeiya House",,,,"0","1","1",,,,,,,,"14","34","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"897","SUP00889","Ranawara House",,,,"0","1","1",,,,,,,,"14","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"898","SUP00890","Eden villa Management",,,,"0","1","1",,,,,,,,"14","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"899","SUP00891","Jetwing Kaduruketha",,,,"0","1","1",,,,,,,,"2","153","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"900","SUP00892","C Negombo",,,"7, Poruthota Road,, Negombo 11500, Sri Lanka","0","0","1",,,,,,,,"12","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"901","SUP00893","NIshantha Restaurants",,,,"0","0","1",,,,,,,,"12","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"902","SUP00894","Sri Gemunu Beach Resort",,,,"0","1","1",,,,,,,,"6","143","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"903","SUP00895","INN on the Tree ",,,,"0","0","1",,,,,,,,"6","134","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"904","SUP00896","Thidas Arana",,,,"0","0","1",,,,,,,,"12","123","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"905","SUP00897","Valampuri Hotel",,,,"0","0","1",,,,,,,,"6","58","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"906","SUP00898","Horton Towers and Cottages",,,,"0","1","1",,,,,,,,"6","116","0","0","0","0",NULL,NULL,NULL,NULL
"907","SUP00899","Hotel Riu Sri Lanka",,,,"0","1","1",,,,,,,,"6","3","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"908","SUP00900","Ceylon Tea Factory",,,,"0","0","1",,,,,,,,"12","39","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"909","SUP00901","Ella Jungle Resort",,,,"0","1","1",,,,,,,,"6","39","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"910","SUP00902","Athulya Villas",,,"Panabokke, Wattappola, Kandy, Sri Lanka","0","0","1",,"info@athulyavillas.com","081 2 573333",,"www.athulyavillas.com",,,"6","66","0","0","0","0",NULL,NULL,NULL,NULL
"911","SUP00903","Sandriana Lake View Hotel ",,,,"0","0","1",,,,,,,,"6","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"912","SUP00904","East Lagoon",,,,"0","0","1",,,,,,,,"6","19","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"913","SUP00905","Mapakada Village ",,,,"0","0","1",,,,,,,,"6","92","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"914","SUP00906","Sea Green",,,,"0","0","1",,,,,,,,"6","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"915","SUP00907","Suite Lanka",,,,"0","0","1",,,,,,,,"6","52","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"916","SUP00908","Calamansi Cove by Jetwing",,,"Wijerama Road, Brahakmanawatte, Balapitiya 80550","0","1","1",,"resv.calamansi@jetwinghotels.com","114 709 400",,"www.jetwinghotels.com/calamansi",,,"6","16","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"917","SUP00909","Lavanga Resort",,,,"0","1","1",,,,,,,,"6","52","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"918","SUP00910","Amaloh by Jetwing",,,"36/9, 1st Cross Road, Polhena, Matara 81000","0","1","1",,"resv.amaloh@jetwinghotels.com","114 709 400",,"www.jetwinghotels.com/amalohbyjetwing",,,"6","98","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"919","SUP00911","The Cottage by Jetwing",,,"No. 10,, Lady Mccollum Drive, Nuwara Eliya 22200","0","1","1",,"resv.andrews@jetwinghotels.com","94 522224988",,"www.jetwinghotels.com/thecottage",,,"6","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"920","SUP00912","Jetwing Tented Villas",,,"JETWING TENTED VILLAS,
PALATUPANA,
YALA,
KIRINDA","0","1","1",,"resv.yalatentedcamps@jetwinghotels.com","+94 47 4710 710",,"www.jetwinghotels.com/jetwingtentedvillasyala",,,"6","75","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"921","SUP00913","Jetwing LightHouse Club",,,"433 B,
DADELLA,
GALLE,
SRI LANKA","0","1","1",,"lighthouseclub@jetwinghotels.com","+94 91 2222 111",,"www.jetwinghotels.com/jetwinglighthouseclub",,,"6","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"922","SUP00914","Sunrise by Jetwing",,,"Passikudah,
Sri Lanka","0","1","1",,"resv.sunrise@jetwinghotels.com","+94 652 058 865",,"www.jetwinghotels.com/sunrisebyjetwing",,,"6","118","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"923","SUP00915","Jie Jie Beach by Jetwing",,,"UYANKELE CROSS ROAD,
PANADURA","0","1","1",,"reservations@jetwinghotels.com"," +94 114 709 400",,"www.jetwinghotels.com/jiejiebeachbyjetwing",,,"6","117","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"924","SUP00916","Jetwing Lake",,,"WIJAYA KUMARATUNGA MAWATHA,
YAPAGAMA, DAMBULLA","0","1","1",,,"114 709 400",,,,,"6","30","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"925","SUP00917","MountView Cottage",,,,"0","0","1",,,,,,,,"6","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"926","SUP00918","Taru Villas - Mawella",,,,"0","1","1",,,,,,,,"8","139","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"927","SUP00919","Planter's Bungalow",,,,"0","0","1",,,,,,,,"6","39","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"928","SUP00920","Villa Tranquil",,,,"0","0","1",,,,,,,,"6","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"929","SUP00921","Saga Heritage",,,,"0","0","1",,,,,,,,"6","45","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"930","SUP00922","Sound of Nature",,,,"0","0","1",,,,,,,,"6","103","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"931","SUP00923","Bird Paradise",,,,"0","0","1",,,,,,,,"6","135","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"932","SUP00924","Kalla Bongo Lake Resort",,,,"0","1","1",,,,,,,,"6","52","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"933","SUP00925","Kaya Residence",,,,"0","0","1",,,,,,,,"6","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"934","SUP00926","Villa de Roshe",,,,"0","0","1",,,,,,,,"6","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"935","SUP00927","Ruins Chaaya Hotel",,,,"0","0","1",,,,,,,,"12","123","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"936","SUP00928","Ambeypussa Rest",,,,"0","1","1",,,,,,,,"12","7","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"937","SUP00929","Wadiya Resturant",,,,"0","0","1",,,,,,,,"12","123","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"938","SUP00930","Club Waskaduwa ",,,,"0","1","1",,,,,,,,"6","148","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"939","SUP00931","Galavilla Boutique Hotel & Spa",,,,"0","1","1",,,,,,,,"6","66","0","0","0","0",NULL,NULL,NULL,NULL
"940","SUP00932","Tea Bush Hotel",,,,"0","0","1",,,,,,,,"6","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"941","SUP00933","Pinalanda",,,,"0","1","1",,,,,,,,"12","122","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"942","SUP00934","Rosyth Estate House",,,"Rosyth Estate House, Pusella,
Kegalle","0","1","1",,"Estatehouse@rosyth.lk","94 352 051265","94 715 337765","www.rosyth.lk",,,"6","71","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"943","SUP00935","Knuckles Misty",,,,"0","0","1",,,,,,,,"6","225","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"944","SUP00936","Victoria Golf Club",,,,"0","1","1",,,,,,,,"6","66","0","0","0","0",NULL,NULL,NULL,NULL
"945","SUP00937","Ocean View",,,,"0","0","1",,,,,,,,"6","113","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"946","SUP00938","Kumbura Eco Lodge",,,,"0","0","1",,,,,,,,"6","134","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"947","SUP00939","Ella's Edge Resort",,,,"0","0","1",,,,,,,,"6","39","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"948","SUP00940","'t En Zal",,,,"0","0","1",,,,,,,,"6","49","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"949","SUP00941","Hotel Casamara",,,,"0","1","1",,,,,,,,"6","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"950","SUP00942","Matale Spice Garden Cookery Demonstration",,,,"0","0","0",,,,,,,,"7","97","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"951","SUP00943","Karunakarala Ayurveda Spa And Resort",,,"Centra Paradise Park, Jesu Nasarenu Mawatha, Thoppu Thota, Waikkal","0","0","1",,,,,,,,"6","146","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"952","SUP00944","Nagala Bungalow",,,,"0","0","1",,,,,,,,"6","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"953","SUP00945","ZMAX Fairway Colombo",,,,"0","1","1",,,,,,,,"6","29","0","0","0","0",NULL,NULL,NULL,NULL
"954","SUP00946","Queensbury Hotel",,,,"0","1","1",,,,,,,,"6","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"955","SUP00947","Mandira Craig Appin Bungalow",,,,"0","1","1",,,,,,,,"6","50","0","0","0","0",NULL,NULL,NULL,NULL
"956","SUP00948","The Gallery Café",,,,"0","1","1",,,,,,,,"12","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"957","SUP00949","JF TOURS & TRAVELS ( CEY) LTD",,,,"0","1","1",,,,,,,,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"958","SUP00950","The Layard's Sinharaja Lodge",,,,"0","1","1",,,,,,,,"6","135","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"959","SUP00951","Blue Beach Exotica",,,,"0","0","1",,,,,,,,"6","161","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"960","SUP00952","Sail-lanka charter",,,,"0","1","1",,,,,,,,"7","29","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"961","SUP00953","Hotel East Lagoon",,,,"0","1","1",,,,,,,,"6","19","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"962","SUP00954","Santani Kandy ",,,,"0","1","1",,,,,,,,"6","66","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"963","SUP00955","The Calm Resort & Spa",,,,"0","1","1",,,,,,,,"6","118","0","0","0","0",NULL,NULL,NULL,NULL
"964","SUP00956","Manudi Glenfallsedge Rest",,,,"0","0","1",,,,,,,,"6","116","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"965","SUP00957","Taru Villas - Rampart Street",,,,"0","1","1",,,,,,,,"6","41","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"966","SUP00958","Hotel Irena",,,,"0","0","1",,,,,,,,"6","103","0",NULL,NULL,"0",NULL,NULL,NULL,NULL
"967","SUP00959","Jaga Food, Polonnaruwa",,,,"0","0","0",,,,,,,,"12","123","0","0","0","0",NULL,NULL,NULL,NULL
"968","SUP00960","Geragama Tea Factory",,,,"0","0","0",,,,,,,,"7","66","0","0","0","0",NULL,NULL,NULL,NULL
"969","SUP00961","Villa 49",,,,"0","0","1",,,,,,,,"14","66","0","0","0","0",NULL,NULL,NULL,NULL
"970","SUP00962","Haus Berlin",,,,"0","0","1",,,,,,,,"6","21","0","0","0","0",NULL,NULL,NULL,NULL
"971","SUP00963","Millennium Airlines - Simplifly",,,,"0","1","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"972","SUP00964","Romance Hills Hotel",,,,"0","0","1",,,,,,,,"6","66","0","0","0","0",NULL,NULL,NULL,NULL
"973","SUP00965","Expo Rail",,,,"0","0","0",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"974","SUP00966","Huma Terra Lodge",,,,"0","0","1",,,,,,,,"6","41","0","0","0","0",NULL,NULL,NULL,NULL
"975","SUP00967","Topaz Beach Hotel",,,,"0","0","1",,,,,,,,"6","113","0","0","0","0",NULL,NULL,NULL,NULL
"976","SUP00968","Sigiriya Jungles",,,,"0","1","1",,,,,,,,"6","134","0","0","0","0",NULL,NULL,NULL,"2025-07-24"
"977","SUP00969","Hideaway Resort",,,,"0","1","1",,,,,,,,"6","11","0","0","0","0",NULL,NULL,NULL,NULL
"978","SUP00970","Blue Elephant",,,,"0","0","1",,,,,,,,"6","113","0","0","0","0",NULL,NULL,NULL,NULL
"979","SUP00971","Cinnamon Palace Hotel",,,,"0","0","1",,,,,,,,"6","141","0","0","0","0",NULL,NULL,NULL,NULL
"980","SUP00972","Classic Travel",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"981","SUP00973","Zion View Guest House",,,,"0","0","1",,,,,,,,"7","39","0","0","0","0",NULL,NULL,NULL,NULL
"982","SUP00974","Kings Pavilion Kandy",,,,"0","1","1",,,,,,,,"6","66","0","0","0","0",NULL,NULL,NULL,NULL
"983","SUP00975","The Empire Cafe","+94-0813839233",,,"0","1","1",,,,,,,,"12","66","0","0","0","0",NULL,NULL,NULL,NULL
"984","SUP00976","Mövenpick Hotel ",,,,"0","1","1",,,,,,,,"1","29","0","0","0","0",NULL,NULL,NULL,NULL
"985","SUP00977","Wewa Addara Hotel",,,,"0","0","1",,,,,,,,"6","134","0","0","0","0",NULL,NULL,NULL,NULL
"986","SUP00978","Esperanza Beach",,,,"0","0","1",,,,,,,,"3","139","0","0","0","0",NULL,NULL,NULL,NULL
"988","SUP00980","Hill Club, Nuwara Eliya",,,,"0","1","1",,,,,,,,"9","116","0","0","0","0",NULL,NULL,NULL,NULL
"989","SUP00981","K.K.Eranga Sanjeewa",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"990","SUP00982","E.A.D.P.Suranga",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"991","SUP00983","J.I.Fernando",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"992","SUP00984","H.M.D.P.Gunawardhana",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"993","SUP00985","W.M.S.Dilshan",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"994","SUP00986","H.D.Perera",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"995","SUP00987","W.A.Priyanka",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"996","SUP00988","H.A.C.S.Hatharasinghe",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"997","SUP00989","Niroshani Rajapaksha",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"998","SUP00990","E.H.D.B.Piyasoma",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"999","SUP00991","A.M.B.G.A.Shahmi ",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"1000","SUP00992","Rinsi Eneterprises",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"1001","SUP00993","A.S.Alugolla",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"1002","SUP00994","M.P.DE.Silva",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"1003","SUP00995","M.H.N.C.P.Wimalasiri",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"1004","SUP00996","P.L.S.D.Cooray",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"1005","SUP00997","E.A.G.K.DE.Alwis",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
"1006","SUP00998","W.S.Ranaweera",,,,"0","0","1",,,,,,,,"7","29","0","0","0","0",NULL,NULL,NULL,NULL
